community	medium	receiver	donor	compound	scs	mus	mps	smetana
MTS-001	minimal	MTS-020_bin.6_rename	MTS-010_bin.16_rename	M_gthrd_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-010_bin.16_rename	M_thymd_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.10_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.10_rename	M_cys__L_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.10_rename	M_fe2_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.10_rename	M_o2_e	0.14285714285714285	0.6666666666666666	1	0.09523809523809523
MTS-001	minimal	MTS-020_bin.6_rename	MTS-010_bin.8_rename	M_fe2_e	0.5714285714285714	0.5	1	0.2857142857142857
MTS-001	minimal	MTS-020_bin.6_rename	MTS-010_bin.8_rename	M_o2_e	0.5714285714285714	0.6666666666666666	1	0.38095238095238093
MTS-001	minimal	MTS-020_bin.6_rename	MTS-040_bin.3_rename	M_cgly_e	0.14285714285714285	0.3333333333333333	1	0.047619047619047616
MTS-001	minimal	MTS-020_bin.6_rename	MTS-040_bin.3_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-020_bin.6_rename	MTS-040_bin.3_rename	M_cys__L_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-020_bin.6_rename	MTS-040_bin.3_rename	M_fe2_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-040_bin.3_rename	M_gthrd_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-040_bin.3_rename	M_thymd_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.16_rename	M_cgly_e	0.14285714285714285	0.3333333333333333	1	0.047619047619047616
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.16_rename	M_fe2_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.16_rename	M_gthrd_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.16_rename	M_thymd_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.19_rename	M_fe2_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.19_rename	M_gthrd_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-010_bin.9_rename	M_fe2_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-010_bin.9_rename	M_thymd_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.20_rename	M_cgly_e	0.14285714285714285	0.3333333333333333	1	0.047619047619047616
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.20_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.20_rename	M_cys__L_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.20_rename	M_fe2_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.20_rename	M_gthrd_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.20_rename	M_thymd_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.5_rename	M_cgly_e	0.14285714285714285	0.3333333333333333	1	0.047619047619047616
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.5_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.5_rename	M_cys__L_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.5_rename	M_fe2_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.5_rename	M_g3pg_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.5_rename	M_gthrd_e	0.14285714285714285	0.5	1	0.07142857142857142
MTS-001	minimal	MTS-020_bin.6_rename	MTS-001_bin.5_rename	M_thymd_e	0.14285714285714285	0.16666666666666666	1	0.023809523809523808
MTS-001	minimal	MTS-001_bin.4_rename	MTS-001_bin.20_rename	M_arg__L_e	1.0	0.2	1	0.2
MTS-001	minimal	MTS-001_bin.4_rename	MTS-001_bin.20_rename	M_cu2_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.4_rename	MTS-001_bin.20_rename	M_cys__L_e	1.0	0.2	1	0.2
MTS-001	minimal	MTS-001_bin.4_rename	MTS-001_bin.20_rename	M_fe2_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.4_rename	MTS-001_bin.20_rename	M_gthrd_e	1.0	0.8	1	0.8
MTS-001	minimal	MTS-001_bin.4_rename	MTS-001_bin.20_rename	M_indole_e	1.0	0.2	1	0.2
MTS-001	minimal	MTS-001_bin.6_rename	MTS-001_bin.10_rename	M_cu2_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.6_rename	MTS-001_bin.10_rename	M_o2_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.6_rename	MTS-010_bin.8_rename	M_glyc3p_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.6_rename	MTS-010_bin.8_rename	M_o2_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.6_rename	MTS-040_bin.3_rename	M_cu2_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.6_rename	MTS-001_bin.20_rename	M_cu2_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.6_rename	MTS-001_bin.20_rename	M_glyc3p_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.6_rename	MTS-001_bin.5_rename	M_bz_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.6_rename	MTS-001_bin.5_rename	M_cu2_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.6_rename	MTS-001_bin.5_rename	M_glyc3p_e	0.3333333333333333	1.0	1	0.3333333333333333
MTS-001	minimal	MTS-001_bin.7_rename	MTS-040_bin.3_rename	M_cgly_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.7_rename	MTS-040_bin.3_rename	M_cu2_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.7_rename	MTS-040_bin.3_rename	M_fe3_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.7_rename	MTS-001_bin.20_rename	M_cgly_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.7_rename	MTS-001_bin.20_rename	M_cu2_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.7_rename	MTS-001_bin.20_rename	M_fe3_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.7_rename	MTS-001_bin.9_rename	M_cgly_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.7_rename	MTS-001_bin.9_rename	M_fe3_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.7_rename	MTS-001_bin.9_rename	M_g3pg_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-001_bin.7_rename	MTS-001_bin.9_rename	M_o2_e	1.0	1.0	1	1.0
MTS-001	minimal	MTS-010_bin.15_rename	MTS-010_bin.16_rename	M_fe3_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.10_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.10_rename	M_fe3_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-010_bin.8_rename	M_fe3_e	0.5714285714285714	1.0	1	0.5714285714285714
MTS-001	minimal	MTS-010_bin.15_rename	MTS-040_bin.3_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-040_bin.3_rename	M_fe3_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.16_rename	M_fe3_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.19_rename	M_fe3_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-010_bin.9_rename	M_fe3_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.20_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.20_rename	M_fe3_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.5_rename	M_bz_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.5_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.5_rename	M_fe3_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.15_rename	MTS-001_bin.5_rename	M_g3pg_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-001_bin.9_rename	MTS-010_bin.16_rename	M_g3pe_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-001_bin.9_rename	MTS-001_bin.10_rename	M_cu2_e	0.42857142857142855	1.0	1	0.42857142857142855
MTS-001	minimal	MTS-001_bin.9_rename	MTS-040_bin.3_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-001_bin.9_rename	MTS-001_bin.20_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-001_bin.9_rename	MTS-001_bin.20_rename	M_g3pe_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-001_bin.9_rename	MTS-001_bin.5_rename	M_cu2_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-001_bin.9_rename	MTS-001_bin.5_rename	M_g3pe_e	0.14285714285714285	1.0	1	0.14285714285714285
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.10_rename	M_cu2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.10_rename	M_o2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.10_rename	M_thr__L_e	0.25	0.25	1	0.0625
MTS-001	minimal	MTS-010_bin.12_rename	MTS-010_bin.8_rename	M_o2_e	0.5	1.0	1	0.5
MTS-001	minimal	MTS-010_bin.12_rename	MTS-040_bin.3_rename	M_ala__L_e	0.25	0.75	1	0.1875
MTS-001	minimal	MTS-010_bin.12_rename	MTS-040_bin.3_rename	M_cu2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-040_bin.3_rename	M_pi_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-040_bin.3_rename	M_thr__L_e	0.25	0.25	1	0.0625
MTS-001	minimal	MTS-010_bin.12_rename	MTS-040_bin.3_rename	M_thymd_e	0.25	0.5	1	0.125
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.16_rename	M_pi_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.16_rename	M_thymd_e	0.25	0.5	1	0.125
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.20_rename	M_cu2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.20_rename	M_istfrnA_e	0.25	0.25	1	0.0625
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.20_rename	M_istfrnB_e	0.25	0.75	1	0.1875
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.20_rename	M_pi_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.20_rename	M_thr__L_e	0.25	0.25	1	0.0625
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.20_rename	M_thymd_e	0.25	0.5	1	0.125
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.5_rename	M_ala__L_e	0.25	0.75	1	0.1875
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.5_rename	M_bz_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.5_rename	M_cu2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.5_rename	M_pi_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.5_rename	M_thr__L_e	0.25	0.25	1	0.0625
MTS-001	minimal	MTS-010_bin.12_rename	MTS-001_bin.5_rename	M_thymd_e	0.25	0.5	1	0.125
MTS-001	minimal	MTS-060_bin.2_rename	MTS-010_bin.8_rename	M_o2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-040_bin.3_rename	M_cu2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-040_bin.3_rename	M_gthrd_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-040_bin.3_rename	M_pi_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.16_rename	M_gthrd_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.16_rename	M_pi_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.20_rename	M_cu2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.20_rename	M_gthrd_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.20_rename	M_istfrnB_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.20_rename	M_pi_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.5_rename	M_cu2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.5_rename	M_gthrd_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.5_rename	M_pi_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.9_rename	M_gthrd_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.9_rename	M_o2_e	0.25	1.0	1	0.25
MTS-001	minimal	MTS-060_bin.2_rename	MTS-001_bin.9_rename	M_pi_e	0.25	1.0	1	0.25
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_LalaDgluMdapDala_e	0.5	0.05	1	0.025
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_LalaDgluMdap_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_agm_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_ala__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_arg__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_asp__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_cellb_e	0.5	0.04	1	0.02
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_cu2_e	0.5	1.0	1	0.5
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_cys__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_etoh_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_fe3pyovd_kt_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_glc__D_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_glu__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_gly_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_glyc_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_gthrd_e	0.5	0.03	1	0.015
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_gua_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_h2s_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_h_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_hxan_e	0.5	0.02	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_leu__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_lys__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_met__L_e	0.5	0.06	1	0.03
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_nh4_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_orn_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_phe__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_pi_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-040_bin.3_rename	M_thym_e	0.5	0.05	1	0.025
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_LalaDgluMdapDala_e	1.0	0.05	1	0.05
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_LalaDgluMdap_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_agm_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_arg__L_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_asp__L_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_cellb_e	1.0	0.04	1	0.04
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_cu2_e	1.0	1.0	1	1.0
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_cys__L_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_etoh_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_fald_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_fe3pyovd_kt_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_g3pe_e	1.0	0.87	1	0.87
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_glc__D_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_glu__L_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_gly_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_glyc_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_gthrd_e	1.0	0.03	1	0.03
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_gua_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_h2s_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_h_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_hxan_e	1.0	0.02	1	0.02
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_ile__L_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_istfrnA_e	1.0	0.16	1	0.16
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_leu__L_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_lys__L_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_meoh_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_met__D_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_met__L_e	1.0	0.06	1	0.06
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_nh4_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_orn_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_pi_e	1.0	0.01	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.20_rename	M_thym_e	1.0	0.05	1	0.05
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_LalaDgluMdapDala_e	0.5	0.05	1	0.025
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_LalaDgluMdap_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_agm_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_ala__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_arg__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_asp__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_bz_e	0.5	1.0	1	0.5
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_cellb_e	0.5	0.04	1	0.02
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_cu2_e	0.5	1.0	1	0.5
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_cys__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_etoh_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_fe3pyovd_kt_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_g3pe_e	0.5	0.87	1	0.435
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_g3pg_e	0.5	0.09	1	0.045
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_glc__D_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_glu__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_gly_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_glyc_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_gthrd_e	0.5	0.03	1	0.015
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_gua_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_h2s_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_h_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_hxan_e	0.5	0.02	1	0.01
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_leu__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_lys__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_met__L_e	0.5	0.06	1	0.03
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_nh4_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_ocdcea_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_orn_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_phe__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_pi_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.5_rename	M_thym_e	0.5	0.05	1	0.025
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.9_rename	M_LalaDgluMdapDala_e	0.5	0.05	1	0.025
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.9_rename	M_LalaDgluMdap_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.9_rename	M_arg__L_e	0.5	0.01	1	0.005
MTS-010	minimal	MTS-010_bin.16_rename	MTS-001_bin.9_rename	M_asp__L_e	0.5	0.01	1	0.005
